Guid,Name,Type,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Phone,Fax,AccountNumber,Website,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Description,Rating,Site,IsPartner,IsCustomerPortal,Jigsaw,AccountSource,DunsNumber,Tradestyle,NaicsCode,NaicsDesc,YearStarted,SicDesc,CustomerPriority__c,SLA__c,Active__c,NumberofLocations__c,UpsellOpportunity__c,SLASerialNumber__c,SLAExpirationDate__c,SBQQ__AssetQuantitiesCombined__c,SBQQ__CoTermedContractsCombined__c,SBQQ__ContractCoTermination__c,SBQQ__IgnoreParentContractedPrices__c,SBQQ__PreserveBundle__c,SBQQ__PriceHoldEnd__c,SBQQ__RenewalModel__c,SBQQ__RenewalPricingMethod__c,SBQQ__TaxExempt__c,SBQQ__CoTerminationEvent__c,test_field_1__c,MyExternalId__c
de3ca80f-0f82-4a0e-ab3a-df855e38ff48,zdNEsBRjcPojlKtZsov,#N/A,684 Amos Meadow,Stewartchester,New Jersey,#N/A,Guatemala,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(818) 316-1855,(614) 507-2583,#N/A,https://imphgqeBxf.com/dHrHb,#N/A,#N/A,65.83618428904511,404603,#N/A,#N/A,qJTOo,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
1f9ad51c-0e58-48b5-ae29-42c413bd0695,sEYxLmtVCudQo,#N/A,6311 Mills Drives,South Eulahville,Oklahoma,#N/A,United States Minor Outlying Islands,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9338516208,(817) 541-2976,#N/A,https://DdooepGjgz.com/paefz,#N/A,Banking,0.6420219978460457,769,#N/A,#N/A,fTslk,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
07ac8f59-d523-4ab1-966c-2b6356ede865,IuWvJyeQpeDjupNlvHj,#N/A,2413 Herzog Glens,West Nathanialbury,Mississippi,#N/A,Cook Islands,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(543) 569-0180 N1395,(361) 740-4255 x2203,#N/A,https://tivUUDVLmn.com/qBAro,#N/A,#N/A,75.16287193018175,355830,#N/A,#N/A,ymCym,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
73273d0e-fb77-44a1-9b5b-c9a05c0786c1,kMVVfLUWxBpQWaNDrvb,#N/A,47487 Caterina Parkway,West Hershelside,Connecticut,#N/A,Turks and Caicos Islands,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(026) 272-5895 R9249,(231) 413-6741,#N/A,https://xjchzgnejidfos/eqnom,#N/A,#N/A,5.915750489167141,868276,#N/A,#N/A,VxZyX,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
46e2b6bf-4f0e-4fb5-9217-304ce747584f,vMPtxEkxRMSrUaiQPbX,#N/A,36164 Myong Fall,Sawaynstad,Massachusetts,#N/A,Reunion,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(668) 255-6332,(218) 318-7274,#N/A,https://CnGedaCqOr.com/OUSuE,#N/A,#N/A,26.802557703110843,482888,#N/A,#N/A,fCWhJ,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
a13a1751-e9bb-495b-9dd6-137f4b053a70,Test Account 016-001,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
6f4e1a95-57a5-41a4-acb0-4613672ada42,prfcVjIfwRhgV,#N/A,09147 Tillman Rest,Medhurstfurt,California,#N/A,Cape Verde,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0525763832,(251) 703-0997,#N/A,https://YpdArcjenx.com/JvfLl,#N/A,Banking,27.250959447988407,169,#N/A,#N/A,DjLXm,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
b90e7d0b-3c7d-4353-bc33-6772e03734da,OAhfoEglSWasdHZzeQs,#N/A,756 Corwin Springs,Lake Donnieville,Alaska,#N/A,Western Sahara,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(308) 625-9674,(717) 322-6539 s8944,#N/A,https://afpwxfnwckfvfo/emdrw,#N/A,#N/A,53.793422115261606,16104,#N/A,#N/A,jEokf,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
ea89f644-040c-4cf0-943c-564aee2caefb,ViiSbXQqIZkXHyuWjBs,#N/A,069 Hahn Knoll,New Kattie,Delaware,#N/A,Malta,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(039) 688-9306 b0639,(830) 303-1990,#N/A,https://GEyVrXRhnB.com/ntUTI,#N/A,#N/A,57.90979435209765,663854,#N/A,#N/A,sCRNG,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
7e887c0b-240a-417d-953c-b727e6ddddbc,ZKjjSDtWfljUAvHsCCI,#N/A,821 Steuber Branch,Bogisichville,Rhode Island,#N/A,Liberia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(515) 890-9337,(131) 260-3562 k1891,#N/A,https://mwxhifxycnplzt/jfoga,#N/A,#N/A,26.61404925756914,561951,#N/A,#N/A,QuJar,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
ffd90826-531a-47df-ba3f-33da14c40e82,CSCgsWvaRJyyViUDijm,#N/A,7143 Luettgen Lodge,Borisview,Illinois,#N/A,Samoa,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(663) 906-8625,(251) 337-1189 X6390,#N/A,https://rvxnrewefitizf/ydyxo,#N/A,#N/A,22.04362618506828,198286,#N/A,#N/A,AGmqS,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
a75235d5-9960-4c30-8e85-4a304711745f,HHcvXlXSLyPWi,#N/A,121 Jast Cliff,Port Dorthyfort,California,#N/A,Uzbekistan,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0830344394,(096) 841-5339 r1447,#N/A,https://wzuztrljrhxthj/sdngi,#N/A,Banking,25.5962595281243,541,#N/A,#N/A,wJBkv,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
5022c94e-87e8-49f3-96c0-21e8327b945b,WJxNwrKpBySyEUfkmvw,#N/A,277 Fahey Walk,Emileeshire,Georgia,#N/A,Australia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(607) 291-3327 T9923,(132) 857-5400,#N/A,https://bcfeqognedkgqp/nmcnf,#N/A,#N/A,50.21551064647384,474802,#N/A,#N/A,vEVLt,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
01bd4832-c8d3-4ea3-9f34-081f831bf1d2,Photofeed,Prospect,702 SW 8th St,Bentonville,AR,72716-6299,United States,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.479.273.4000,#N/A,#N/A,#N/A,#N/A,Financial Services,4.8213E11,#N/A,#N/A,#N/A,Upward Financial Services is the leader in Financial Services in Bentonville,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
abaee5b9-31a2-4f08-b83e-dd1d4efb9c7a,EnBMbTKEmkFuqNSYIif,#N/A,2468 Ziemann Keys,Townefurt,Connecticut,#N/A,Gabon,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(276) 138-6275,(603) 360-6552 x8929,#N/A,https://UjWzeCQXJk.com/UXmJF,#N/A,#N/A,89.99701022252444,5334,#N/A,#N/A,dSkUk,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
f9a42443-3f8c-4344-a2d5-07bbdb499e20,eARccMzqChUCVFCUxHA,#N/A,50554 Williamson Haven,Blockborough,Oregon,#N/A,Antigua and Barbuda,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(867) 302-9794,(765) 210-0516 x3355,#N/A,https://iWKayZiTlN.com/mziKg,#N/A,#N/A,57.15199051316741,910162,#N/A,#N/A,naYAw,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
adf30436-1e11-4f7e-9de3-fc74637d4591,KekSsUWdEVWml,#N/A,10862 Wilkinson Overpass,Lake Horaceton,California,#N/A,Macao,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2973447225,(997) 106-6465 r2906,#N/A,https://mvhhmnidnezpas/gmiot,#N/A,Banking,10.200738569701787,6,#N/A,#N/A,lFQDZ,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
a046f61e-bff0-48b7-bc9e-c5694f57a6bc,Jaxspan,Prospect,67 Como Pde,Como,NSW,2226,Australia,#N/A,#N/A,#N/A,67 Como Pde,Como,NSW,2226,Australia,#N/A,#N/A,#N/A,(02) 6849 6177,#N/A,#N/A,#N/A,#N/A,Consulting,6.8846673E7,#N/A,#N/A,#N/A,Megadodo Publications is the leader in Consulting in Como,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
ff0928ee-dffb-4c41-85ac-7cb62208e7c5,XWoTRPpvnMWLSpMbfbd,#N/A,6136 Gerhold Expressway,Tillmanton,Idaho,#N/A,Sao Tome and Principe,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(498) 620-3084,(174) 470-7902 s2974,#N/A,https://chfxjwewhzdong/tpdlt,#N/A,#N/A,50.746476546092694,364264,#N/A,#N/A,qMByF,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
65c44ae5-3ff4-4f4c-9eae-2fc1c553f182,CCJKPhhPPouKmehrWfS,#N/A,2240 Heathcote Mills,Kshlerinborough,Nebraska,#N/A,Sao Tome and Principe,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(412) 223-7007 F1501,(607) 667-9742,#N/A,https://JOvSLzfjab.com/HVJNL,#N/A,#N/A,10.311459772762584,4875,#N/A,#N/A,xMpdB,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
9c96d8f1-93a0-444c-b5b3-c403d46df0f6,BRIIWzQLQBJfqZhGEvp,#N/A,7521 Carmine Points,South Tobi,New York,#N/A,Bahrain,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(312) 917-5729,(630) 981-4306 o6015,#N/A,https://eacstvzykxikfe/vmnxj,#N/A,#N/A,42.36585440986685,680436,#N/A,#N/A,pmCJX,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
d21cd321-2a9f-4336-9f57-c2b36fd012a9,IRuCoFpuxkVMaXoPqiC,#N/A,02332 Arnoldo Crossing,North Astrid,Oregon,#N/A,Niue,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(503) 555-1104,(195) 339-8008,#N/A,https://coygwhlepvfjvi/woeqx,#N/A,#N/A,3.2207449326302227,727646,#N/A,#N/A,AWTBe,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
6c22bf74-2ba9-41d6-bfa8-67df4f81d567,GcdWYCgjxTnsRsDHYya,#N/A,816 Thurman Wells,Tristaberg,Washington,#N/A,United Kingdom,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(938) 441-4366 N7975,(623) 239-3622,#N/A,https://jVdzBnXZDx.com/cAjaB,#N/A,#N/A,19.438654144598225,637514,#N/A,#N/A,kLoan,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
a2b368f8-cc69-480e-b86d-f9085f8f263e,MDSawErdbqdxAMVkwhC,#N/A,6740 Arline Ridge,Rutherfordland,Florida,#N/A,Czech Republic,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(103) 124-1091 u3609,(915) 253-3422,#N/A,https://BHTdXZINii.com/KlZSI,#N/A,#N/A,37.2787034385237,921688,#N/A,#N/A,nocPT,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
452e5cc6-e70d-45d4-9047-25fe0621d410,Yakitri,Customer,1483 Alaskan Way,Seattle,WA,#N/A,USA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(555) 561-5555,#N/A,#N/A,#N/A,#N/A,Healthcare,7.58251458E8,#N/A,#N/A,#N/A,Susannah St-Germain Hospital is the leader in Healthcare in Seattle,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
b89ea608-477e-47aa-8ee3-807745f932c9,szzeslDinoDMaCStVtQ,#N/A,3247 Bogisich Walk,Hettingerport,Wyoming,#N/A,Haiti,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(967) 077-4057,(703) 305-1252,#N/A,https://vhLJTAcTgI.com/FJUko,#N/A,#N/A,73.03240169518138,79944,#N/A,#N/A,FjXck,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
10e9ea56-abba-49bd-980b-c614e7edd94d,tZNXjHDBuorDpxYztho,#N/A,84508 Keith Well,New Delsietown,Washington,#N/A,Serbia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(383) 966-5726 q6522,(781) 941-9358 x1708,#N/A,https://abNjvYUJYs.com/TEYRE,#N/A,#N/A,15.489206734057314,329897,#N/A,#N/A,bwOuv,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
ab0617d4-a959-470f-9160-852eafaadaaa,jtpyOsywMJxBegHivsh,#N/A,4716 Gleichner Center,Leishaland,Wisconsin,#N/A,Guernsey,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(714) 692-3216,(806) 713-9622 x7162,#N/A,https://uDVduwoYPN.com/EfDjZ,#N/A,#N/A,83.1888339382173,4046,#N/A,#N/A,lqycH,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
5733309d-0733-4698-b025-3cad2b4c6399,UZLBtvHHnJuhOgQjUNz,#N/A,7946 Kling Via,Melanistad,Minnesota,#N/A,Suriname,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(449) 096-9004 i3309,(904) 559-5893,#N/A,https://TySDvuZfxk.com/KdBxa,#N/A,#N/A,94.13203203076553,95945,#N/A,#N/A,DDnQU,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
14809e10-e664-4768-b097-f58e6d78a6da,GjFsoqJKCWgzcqtaXmh,#N/A,33240 Xiao Vista,Lake Emil,Maine,#N/A,Guinea-Bissau,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(137) 153-3323,(447) 203-8490,#N/A,https://vcqlwbmqevgqna/hfbkz,#N/A,#N/A,16.57037988901228,980605,#N/A,#N/A,cIxgq,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
5ee5981d-6953-4d4c-aae7-a265c6927f8e,Dynava,Prospect,3 Parkway N Ste 300,Deerfield,IL,60015-2565,United States,#N/A,#N/A,#N/A,23 Lundy Av,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.847.943.4000,#N/A,#N/A,#N/A,#N/A,Transportation,2.9636E10,#N/A,#N/A,#N/A,SWD Logistics is the leader in Transportation in Deerfield,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
2b77a210-ed75-4381-b62f-dcc1104340da,Mycat,Customer,200 Elizabeth Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,200 Elizabeth Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,(03) 7578 7328,#N/A,#N/A,#N/A,#N/A,Banking,1.58331476E8,#N/A,#N/A,#N/A,Galaxy Corp is the leader in Banking in Melbourne,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
aab82fce-035d-4936-aae5-9e873c23dc83,Eidel,Customer,45131 Brüsseler Platz,Bavaria,Essen,#N/A,Germany,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Government,6.52105621E8,#N/A,#N/A,#N/A,Tessier-Ashpool is the leader in Government in Bavaria,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,Contract Based,Same,No,#N/A,#N/A,#N/A
4dc010a0-5f0e-4d2f-96d1-498d2bea0f55,veurybAzdvFXF,#N/A,37964 Hill Mill,Leuschkeborough,North Dakota,#N/A,Indonesia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3307142279,(256) 270-6357,#N/A,https://yXnkNGiELF.com/Kcetf,#N/A,Banking,2.724424800893247,24,#N/A,#N/A,kEEFc,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
3f12c532-faac-43ad-a312-1a8cdbc99028,JmLdehrJfWGWJgSGkcj,#N/A,972 Emmanuel Orchard,North Karisahaven,Wisconsin,#N/A,Canada,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(050) 901-8550,(301) 907-2040,#N/A,https://MzvxuyTiyT.com/MbCub,#N/A,#N/A,75.98798628421494,890766,#N/A,#N/A,WYBLR,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
e13d7135-3272-4e07-a546-eca5a81ff9df,CdpTnOtvuYEbMWqcqZb,#N/A,5425 Bednar Centers,Dannielleburgh,South Carolina,#N/A,San Marino,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(867) 615-2415 I7666,(971) 702-2017,#N/A,https://MWYUkadTqq.com/RxfZg,#N/A,#N/A,98.73120116731002,611503,#N/A,#N/A,zEQhy,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
af235bbd-82fa-41da-9779-28bca41053ef,FLgBRpqYBClLJoYgCbr,#N/A,347 Leuschke Crossroad,Port Kellyhaven,Kansas,#N/A,Oman,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(980) 861-3368 l4872,(567) 603-2230 x4657,#N/A,https://giaVMYmGUd.com/lJVdJ,#N/A,#N/A,86.69321925321822,387935,#N/A,#N/A,PFqSQ,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
f87f15f5-acdf-494c-b28a-c14fa408a6b8,zyRpGwyMqeporEDgFfN,#N/A,5865 Terry Radial,South Ellsworth,Maryland,#N/A,Switzerland,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(966) 011-3134,(028) 793-9893 a7730,#N/A,https://isioshxwcnqxbt/wxcen,#N/A,#N/A,9.87468690198488,202954,#N/A,#N/A,QzyGN,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A,#N/A,#N/A
